PCGrowth
1.0
1.0062991021516337
1.0125518999409375
1.0187568040320414
1.0249129170374502
1.031018976639626
1.0372436271832681
1.0434177018963897
1.0495446666138297
1.055626965383999
1.0616709461754696
1.0678469038380185
1.0739882754921708
1.0800897874724733
1.0861521184825582
1.0921723461380797
1.098318113940782
1.1044245967406794
1.1104857618672004
1.116497125659695
1.1224684578077293
1.1285572111150204
1.1346164040639513
1.1406387708346064
1.146630720248486
1.1525901007357584
1.1586704078306633
1.1647135363291825
1.1707161996010504
1.1766749990225267
1.1825821718228897
1.1885948131190707
1.1945642938472831
1.2004991467165667
1.2064076516284694
1.212291833981186
1.2182907617779521
1.2242595237048646
1.2301950004770155
1.236090025893697
1.2419379638434038
1.2478793533947519
1.2537875581146125
1.2596598933059517
1.2654963363832807
1.2713069411643725
1.277221703320975
1.2831050879846886
1.2889515406904377
1.2947592625982933
1.300524255506821
1.306367366347684
1.3121639233683806
1.3179203189825144
1.3236469778270552
1.329347649374098
1.3351517638965038
1.3409281333385197
1.3466738789321981
1.3523902699354584
1.3580723677018463
1.3638402684016047
1.3695696243927988
1.375253905671328
1.3808935112048846
1.3864930606660926
1.392177958625773
1.397836578295226
1.403476685814791
1.4090913878861993
1.4146893489557397
1.4203715701559956
1.4260224809177593
1.4316403658177308
1.4372150714060214
1.4427406163216547
1.4483291054987286
1.4538741639513553
1.4594044131636286
1.4649249787438738
1.4704286073632253
1.4760152539326925
1.4815737516889187
1.4871032931859103
1.4925908212154442
1.498028275264576
1.5035085385170202
1.5089650882467656
1.514396316963153
1.5198087464259558
1.52520894091616
1.5306739794155029
1.536114512559901
1.5415218120573901
1.546889791005749
1.552207052411538
1.5575395520668944
1.5628490178078756
1.5681333847334513
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
1.5734165759791976
