NonVeg,Beef,Pork,Chicken
122836.64102222565,56.31353565661593,32.790619471921744,325.3519555814165
47.447328879323436,0.17288849318461708,0.02759336245031302,0.014796847140530322
122789.19369334633,56.14064716343132,32.76302610947143,325.337158734276
